model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,accuracy,max_judge_retries,baseline_full_doc
qwen3-next:80b-cloud,cce18e89a7ef_20260205004707,1,57.57330369949341,1404,3087,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,cce18e89a7ef_20260205004707,2,105.87815546989441,1997,1435,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,cce18e89a7ef_20260205004707,3,99.6770806312561,1487,3580,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,cce18e89a7ef_20260205004707,4,51.196115016937256,2684,1952,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,cce18e89a7ef_20260205004707,5,234.54488277435303,1128,4319,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,cce18e89a7ef_20260205004707,6,39.895408630371094,1774,3139,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,ad554b5fde3f_20260205004951,1,104.90232348442078,1404,4137,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,ad554b5fde3f_20260205004951,2,57.51443266868591,1447,2180,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,ad554b5fde3f_20260205004951,3,134.06917357444763,1487,4837,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,ad554b5fde3f_20260205004951,4,20.109949350357056,1472,1568,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,ad554b5fde3f_20260205004951,5,40.533263206481934,1461,3975,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,ad554b5fde3f_20260205004951,6,142.7070028781891,1774,3596,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,27f3bc227d88_20260205004803,1,96.07991099357605,1404,3398,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,27f3bc227d88_20260205004803,2,80.34258675575256,1997,1828,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,27f3bc227d88_20260205004803,3,70.34601950645447,1487,2834,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,27f3bc227d88_20260205004803,4,52.05248498916626,2684,2581,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,27f3bc227d88_20260205004803,5,77.33481669425964,1461,4309,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,27f3bc227d88_20260205004803,6,246.19605016708374,1774,2944,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,728654f616a4_20260205004545,1,77.9204831123352,1404,4001,0,,,0.38095238095238093,0,False
qwen3-next:80b-cloud,728654f616a4_20260205004545,2,336.09202575683594,1664,1711,0,,,0.38095238095238093,0,False
qwen3-next:80b-cloud,728654f616a4_20260205004545,3,171.9887239933014,1487,4241,0,,,0.38095238095238093,0,False
qwen3-next:80b-cloud,728654f616a4_20260205004545,4,82.82264494895935,2684,6595,0,,,0.38095238095238093,0,False
qwen3-next:80b-cloud,728654f616a4_20260205004545,5,52.547863245010376,1461,3860,0,,,0.38095238095238093,0,False
qwen3-next:80b-cloud,728654f616a4_20260205004545,6,77.44538569450378,1774,4788,0,,,0.38095238095238093,0,False
qwen3-next:80b-cloud,a23fea27a365_20260205004728,1,67.77925181388855,2068,4066,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,a23fea27a365_20260205004728,2,305.05680656433105,1997,2771,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,a23fea27a365_20260205004728,3,108.61493444442749,1876,3536,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,a23fea27a365_20260205004728,4,37.17256307601929,2684,3060,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,a23fea27a365_20260205004728,5,149.5629870891571,1678,4398,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,a23fea27a365_20260205004728,6,57.142690658569336,1774,1195,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,6729a4263b29_20260205005345,1,78.37214708328247,1404,4478,0,,,0.38095238095238093,0,False
qwen3-next:80b-cloud,6729a4263b29_20260205005345,2,26.56787657737732,1447,2015,0,,,0.38095238095238093,0,False
qwen3-next:80b-cloud,6729a4263b29_20260205005345,3,79.01919198036194,1487,3787,0,,,0.38095238095238093,0,False
qwen3-next:80b-cloud,6729a4263b29_20260205005345,4,61.550233364105225,1472,1325,0,,,0.38095238095238093,0,False
qwen3-next:80b-cloud,6729a4263b29_20260205005345,5,80.7099061012268,1461,4922,0,,,0.38095238095238093,0,False
qwen3-next:80b-cloud,6729a4263b29_20260205005345,6,85.11164498329163,1774,3839,0,,,0.38095238095238093,0,False
qwen3-next:80b-cloud,93a5a52ea002_20260205005418,1,36.79622149467468,1404,2913,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,93a5a52ea002_20260205005418,2,93.71791958808899,1997,1566,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,93a5a52ea002_20260205005418,3,97.76418685913086,1487,3302,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,93a5a52ea002_20260205005418,4,51.67791152000427,2684,2810,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,93a5a52ea002_20260205005418,5,82.82952237129211,1461,5044,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,93a5a52ea002_20260205005418,6,104.6790976524353,1774,2445,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,72ad87f60885_20260205005217,1,56.17181992530823,1404,3113,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,72ad87f60885_20260205005217,2,294.0277965068817,1114,2099,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,72ad87f60885_20260205005217,3,78.00315427780151,1487,5662,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,72ad87f60885_20260205005217,4,70.64006876945496,1472,1958,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,72ad87f60885_20260205005217,5,32.30760979652405,1461,3971,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,72ad87f60885_20260205005217,6,83.93098330497742,1774,2677,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,19740ad48197_20260205005240,1,91.40646147727966,1404,3894,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,19740ad48197_20260205005240,2,262.88202261924744,1474,1089,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,19740ad48197_20260205005240,3,62.68150615692139,1487,3362,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,19740ad48197_20260205005240,4,136.9614188671112,2684,5798,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,19740ad48197_20260205005240,5,57.291943311691284,1461,4113,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,19740ad48197_20260205005240,6,41.071826457977295,1774,3840,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,9e0068430a86_20260205005844,1,75.90506935119629,1404,3354,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,9e0068430a86_20260205005844,2,95.4839882850647,1447,1698,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,9e0068430a86_20260205005844,3,77.66166543960571,1487,4869,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,9e0068430a86_20260205005844,4,29.962773323059082,1472,1627,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,9e0068430a86_20260205005844,5,96.29953002929688,1461,4104,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,9e0068430a86_20260205005844,6,73.00056910514832,1774,2308,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,adfd0c40ea31_20260205005715,1,87.23837447166443,1404,4017,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,adfd0c40ea31_20260205005715,2,62.675240993499756,1997,1593,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,adfd0c40ea31_20260205005715,3,147.34847855567932,1487,4630,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,adfd0c40ea31_20260205005715,4,128.15172672271729,2684,2747,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,adfd0c40ea31_20260205005715,5,48.94951391220093,1461,2579,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,adfd0c40ea31_20260205005715,6,85.02556085586548,1774,4008,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,9c9f46da499f_20260205010023,1,41.59618139266968,1404,3483,0,,,0.3333333333333333,0,False
qwen3-next:80b-cloud,9c9f46da499f_20260205010023,2,71.51337170600891,1447,1340,0,,,0.3333333333333333,0,False
qwen3-next:80b-cloud,9c9f46da499f_20260205010023,3,101.4899914264679,1487,4540,0,,,0.3333333333333333,0,False
qwen3-next:80b-cloud,9c9f46da499f_20260205010023,4,50.342275619506836,1472,1684,0,,,0.3333333333333333,0,False
qwen3-next:80b-cloud,9c9f46da499f_20260205010023,5,74.97770023345947,1461,1660,0,,,0.3333333333333333,0,False
qwen3-next:80b-cloud,9c9f46da499f_20260205010023,6,93.12907147407532,1774,6316,0,,,0.3333333333333333,0,False
qwen3-next:80b-cloud,c0f5f9a376b5_20260205010052,1,86.2533164024353,1404,3295,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,c0f5f9a376b5_20260205010052,2,133.1074936389923,1447,1639,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,c0f5f9a376b5_20260205010052,3,82.47119808197021,1487,3858,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,c0f5f9a376b5_20260205010052,4,58.85547399520874,1472,2226,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,c0f5f9a376b5_20260205010052,5,90.75918984413147,1461,4083,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,c0f5f9a376b5_20260205010052,6,83.98814272880554,1774,2992,0,,,0.42857142857142855,0,False
qwen3-next:80b-cloud,6c55373334b3_20260205010201,1,60.85304093360901,1404,3897,0,,,0.47619047619047616,0,False
qwen3-next:80b-cloud,6c55373334b3_20260205010201,2,92.9289710521698,1997,1960,0,,,0.47619047619047616,0,False
