model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,accuracy,max_judge_retries,baseline_full_doc
gpt-oss:120b-cloud,106fc52594a5_20260203070003,1,27.083992958068848,4285,717,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,106fc52594a5_20260203070003,2,29.86305809020996,5140,1482,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,106fc52594a5_20260203070003,3,25.781307220458984,4365,1243,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,106fc52594a5_20260203070003,4,31.968846321105957,5171,1133,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,106fc52594a5_20260203070003,5,32.36633372306824,4336,1302,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,106fc52594a5_20260203070003,6,24.20971918106079,3504,389,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,25470efbe6a8_20260203070010,1,27.577953577041626,4285,1535,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,25470efbe6a8_20260203070010,2,26.158653020858765,5140,1348,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,25470efbe6a8_20260203070010,3,30.800815105438232,4365,1722,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,25470efbe6a8_20260203070010,4,35.415513038635254,5171,1189,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,25470efbe6a8_20260203070010,5,31.10848307609558,4336,2087,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,25470efbe6a8_20260203070010,6,16.027549505233765,3504,256,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,264ade1863b9_20260203070014,1,21.449625253677368,4285,1143,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,264ade1863b9_20260203070014,2,24.194188117980957,5140,1099,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,264ade1863b9_20260203070014,3,29.54184603691101,4365,1518,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,264ade1863b9_20260203070014,4,31.63872504234314,5171,1451,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,264ade1863b9_20260203070014,5,36.298051834106445,4336,1408,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,264ade1863b9_20260203070014,6,23.368407726287842,3504,693,0,,,0.7619047619047619,0,False
gpt-oss:120b-cloud,63955e9d7f59_20260203070017,1,27.69008708000183,4285,981,0,,,0.7142857142857143,0,False
gpt-oss:120b-cloud,63955e9d7f59_20260203070017,2,29.909474849700928,5140,1490,0,,,0.7142857142857143,0,False
gpt-oss:120b-cloud,63955e9d7f59_20260203070017,3,29.816348552703857,4365,1153,0,,,0.7142857142857143,0,False
gpt-oss:120b-cloud,63955e9d7f59_20260203070017,4,31.10823082923889,5171,1534,0,,,0.7142857142857143,0,False
gpt-oss:120b-cloud,63955e9d7f59_20260203070017,5,30.63253879547119,4336,1022,0,,,0.7142857142857143,0,False
gpt-oss:120b-cloud,63955e9d7f59_20260203070017,6,15.591289520263672,3504,481,0,,,0.7142857142857143,0,False
gpt-oss:120b-cloud,c583e22812f8_20260203070012,1,27.54254150390625,4285,913,0,,,0.7142857142857143,0,False
gpt-oss:120b-cloud,c583e22812f8_20260203070012,2,28.803442001342773,5140,903,0,,,0.7142857142857143,0,False
gpt-oss:120b-cloud,c583e22812f8_20260203070012,3,25.1622576713562,4365,1029,0,,,0.7142857142857143,0,False
gpt-oss:120b-cloud,c583e22812f8_20260203070012,4,37.3106586933136,5171,1610,0,,,0.7142857142857143,0,False
gpt-oss:120b-cloud,c583e22812f8_20260203070012,5,34.13880634307861,4336,1612,0,,,0.7142857142857143,0,False
gpt-oss:120b-cloud,c583e22812f8_20260203070012,6,17.16944670677185,3504,633,0,,,0.7142857142857143,0,False
gpt-oss:120b-cloud,4285590f245a_20260203070019,1,28.372730255126953,4285,1096,0,,,0.6190476190476191,0,False
gpt-oss:120b-cloud,4285590f245a_20260203070019,2,25.381766080856323,5140,1142,0,,,0.6190476190476191,0,False
gpt-oss:120b-cloud,4285590f245a_20260203070019,3,30.400355577468872,4365,1555,0,,,0.6190476190476191,0,False
gpt-oss:120b-cloud,4285590f245a_20260203070019,4,27.27897596359253,5171,1080,0,,,0.6190476190476191,0,False
gpt-oss:120b-cloud,4285590f245a_20260203070019,5,38.587220430374146,4336,1675,0,,,0.6190476190476191,0,False
gpt-oss:120b-cloud,4285590f245a_20260203070019,6,18.85988759994507,3504,841,0,,,0.6190476190476191,0,False
gpt-oss:120b-cloud,16bd2198337b_20260203070021,1,16.102864027023315,4285,1439,0,,,0.6666666666666666,0,False
gpt-oss:120b-cloud,16bd2198337b_20260203070021,2,31.94069218635559,5140,1575,0,,,0.6666666666666666,0,False
gpt-oss:120b-cloud,16bd2198337b_20260203070021,3,40.51352787017822,4365,3079,0,,,0.6666666666666666,0,False
gpt-oss:120b-cloud,16bd2198337b_20260203070021,4,30.85870122909546,5171,1111,0,,,0.6666666666666666,0,False
gpt-oss:120b-cloud,16bd2198337b_20260203070021,5,32.49532389640808,4336,1354,0,,,0.6666666666666666,0,False
gpt-oss:120b-cloud,16bd2198337b_20260203070021,6,15.64001178741455,3504,897,0,,,0.6666666666666666,0,False
